date,date_key,year,month,day,weekday
2003-02-27,20030227,2003,2,27,Thursday
2003-02-28,20030228,2003,2,28,Friday
2003-03-01,20030301,2003,3,1,Saturday
2003-03-02,20030302,2003,3,2,Sunday
2003-03-03,20030303,2003,3,3,Monday
2003-03-04,20030304,2003,3,4,Tuesday
2003-03-05,20030305,2003,3,5,Wednesday
2003-03-06,20030306,2003,3,6,Thursday
2003-03-07,20030307,2003,3,7,Friday
2003-03-08,20030308,2003,3,8,Saturday
2003-03-09,20030309,2003,3,9,Sunday
2003-03-10,20030310,2003,3,10,Monday
2003-03-11,20030311,2003,3,11,Tuesday
2003-03-12,20030312,2003,3,12,Wednesday
2003-03-13,20030313,2003,3,13,Thursday
2003-03-14,20030314,2003,3,14,Friday
2003-03-15,20030315,2003,3,15,Saturday
2003-03-16,20030316,2003,3,16,Sunday
2003-03-17,20030317,2003,3,17,Monday
2003-03-18,20030318,2003,3,18,Tuesday
2003-03-19,20030319,2003,3,19,Wednesday
2003-03-20,20030320,2003,3,20,Thursday
2003-03-21,20030321,2003,3,21,Friday
2003-03-22,20030322,2003,3,22,Saturday
2003-03-23,20030323,2003,3,23,Sunday
2003-03-24,20030324,2003,3,24,Monday
2003-03-25,20030325,2003,3,25,Tuesday
2003-03-26,20030326,2003,3,26,Wednesday
2003-03-27,20030327,2003,3,27,Thursday
2003-03-28,20030328,2003,3,28,Friday
2003-03-29,20030329,2003,3,29,Saturday
2003-03-30,20030330,2003,3,30,Sunday
2003-03-31,20030331,2003,3,31,Monday
2003-04-01,20030401,2003,4,1,Tuesday
2003-04-02,20030402,2003,4,2,Wednesday
2003-04-03,20030403,2003,4,3,Thursday
2003-04-04,20030404,2003,4,4,Friday
2003-04-05,20030405,2003,4,5,Saturday
2003-04-06,20030406,2003,4,6,Sunday
2003-04-07,20030407,2003,4,7,Monday
2003-04-08,20030408,2003,4,8,Tuesday
2003-04-09,20030409,2003,4,9,Wednesday
2003-04-10,20030410,2003,4,10,Thursday
2003-04-11,20030411,2003,4,11,Friday
2003-04-12,20030412,2003,4,12,Saturday
2003-04-13,20030413,2003,4,13,Sunday
2003-04-14,20030414,2003,4,14,Monday
2003-04-15,20030415,2003,4,15,Tuesday
2003-04-16,20030416,2003,4,16,Wednesday
2003-04-17,20030417,2003,4,17,Thursday
2003-04-18,20030418,2003,4,18,Friday
2003-04-19,20030419,2003,4,19,Saturday
2003-04-20,20030420,2003,4,20,Sunday
2003-04-21,20030421,2003,4,21,Monday
2003-04-22,20030422,2003,4,22,Tuesday
2003-04-23,20030423,2003,4,23,Wednesday
2003-04-24,20030424,2003,4,24,Thursday
2003-04-25,20030425,2003,4,25,Friday
2003-04-26,20030426,2003,4,26,Saturday
2003-04-27,20030427,2003,4,27,Sunday
2003-04-28,20030428,2003,4,28,Monday
2003-04-29,20030429,2003,4,29,Tuesday
2003-04-30,20030430,2003,4,30,Wednesday
2003-05-01,20030501,2003,5,1,Thursday
2003-05-02,20030502,2003,5,2,Friday
2003-05-03,20030503,2003,5,3,Saturday
2003-05-04,20030504,2003,5,4,Sunday
2003-05-05,20030505,2003,5,5,Monday
2003-05-06,20030506,2003,5,6,Tuesday
2003-05-07,20030507,2003,5,7,Wednesday
2003-05-08,20030508,2003,5,8,Thursday
2003-05-09,20030509,2003,5,9,Friday
2003-05-10,20030510,2003,5,10,Saturday
2003-05-11,20030511,2003,5,11,Sunday
2003-05-12,20030512,2003,5,12,Monday
2003-05-13,20030513,2003,5,13,Tuesday
2003-05-14,20030514,2003,5,14,Wednesday
2003-05-15,20030515,2003,5,15,Thursday
2003-05-16,20030516,2003,5,16,Friday
2003-05-17,20030517,2003,5,17,Saturday
2003-05-18,20030518,2003,5,18,Sunday
2003-05-19,20030519,2003,5,19,Monday
2003-05-20,20030520,2003,5,20,Tuesday
2003-05-21,20030521,2003,5,21,Wednesday
2003-05-22,20030522,2003,5,22,Thursday
2003-05-23,20030523,2003,5,23,Friday
2003-05-24,20030524,2003,5,24,Saturday
2003-05-25,20030525,2003,5,25,Sunday
2003-05-26,20030526,2003,5,26,Monday
2003-05-27,20030527,2003,5,27,Tuesday
2003-05-28,20030528,2003,5,28,Wednesday
2003-05-29,20030529,2003,5,29,Thursday
2003-05-30,20030530,2003,5,30,Friday
2003-05-31,20030531,2003,5,31,Saturday
2003-06-01,20030601,2003,6,1,Sunday
2003-06-02,20030602,2003,6,2,Monday
2003-06-03,20030603,2003,6,3,Tuesday
2003-06-04,20030604,2003,6,4,Wednesday
2003-06-05,20030605,2003,6,5,Thursday
2003-06-06,20030606,2003,6,6,Friday
2003-06-07,20030607,2003,6,7,Saturday
2003-06-08,20030608,2003,6,8,Sunday
2003-06-09,20030609,2003,6,9,Monday
2003-06-10,20030610,2003,6,10,Tuesday
2003-06-11,20030611,2003,6,11,Wednesday
2003-06-12,20030612,2003,6,12,Thursday
2003-06-13,20030613,2003,6,13,Friday
2003-06-14,20030614,2003,6,14,Saturday
2003-06-15,20030615,2003,6,15,Sunday
2003-06-16,20030616,2003,6,16,Monday
2003-06-17,20030617,2003,6,17,Tuesday
2003-06-18,20030618,2003,6,18,Wednesday
2003-06-19,20030619,2003,6,19,Thursday
2003-06-20,20030620,2003,6,20,Friday
2003-06-21,20030621,2003,6,21,Saturday
2003-06-22,20030622,2003,6,22,Sunday
2003-06-23,20030623,2003,6,23,Monday
2003-06-24,20030624,2003,6,24,Tuesday
2003-06-25,20030625,2003,6,25,Wednesday
2003-06-26,20030626,2003,6,26,Thursday
2003-06-27,20030627,2003,6,27,Friday
2003-06-28,20030628,2003,6,28,Saturday
2003-06-29,20030629,2003,6,29,Sunday
2003-06-30,20030630,2003,6,30,Monday
2003-07-01,20030701,2003,7,1,Tuesday
2003-07-02,20030702,2003,7,2,Wednesday
2003-07-03,20030703,2003,7,3,Thursday
2003-07-04,20030704,2003,7,4,Friday
2003-07-05,20030705,2003,7,5,Saturday
2003-07-06,20030706,2003,7,6,Sunday
2003-07-07,20030707,2003,7,7,Monday
2003-07-08,20030708,2003,7,8,Tuesday
2003-07-09,20030709,2003,7,9,Wednesday
2003-07-10,20030710,2003,7,10,Thursday
2003-07-11,20030711,2003,7,11,Friday
2003-07-12,20030712,2003,7,12,Saturday
2003-07-13,20030713,2003,7,13,Sunday
2003-07-14,20030714,2003,7,14,Monday
2003-07-15,20030715,2003,7,15,Tuesday
2003-07-16,20030716,2003,7,16,Wednesday
2003-07-17,20030717,2003,7,17,Thursday
2003-07-18,20030718,2003,7,18,Friday
2003-07-19,20030719,2003,7,19,Saturday
2003-07-20,20030720,2003,7,20,Sunday
2003-07-21,20030721,2003,7,21,Monday
2003-07-22,20030722,2003,7,22,Tuesday
2003-07-23,20030723,2003,7,23,Wednesday
2003-07-24,20030724,2003,7,24,Thursday
2003-07-25,20030725,2003,7,25,Friday
2003-07-26,20030726,2003,7,26,Saturday
2003-07-27,20030727,2003,7,27,Sunday
2003-07-28,20030728,2003,7,28,Monday
2003-07-29,20030729,2003,7,29,Tuesday
2003-07-30,20030730,2003,7,30,Wednesday
2003-07-31,20030731,2003,7,31,Thursday
2003-08-01,20030801,2003,8,1,Friday
2003-08-02,20030802,2003,8,2,Saturday
2003-08-03,20030803,2003,8,3,Sunday
2003-08-04,20030804,2003,8,4,Monday
2003-08-05,20030805,2003,8,5,Tuesday
2003-08-06,20030806,2003,8,6,Wednesday
2003-08-07,20030807,2003,8,7,Thursday
2003-08-08,20030808,2003,8,8,Friday
2003-08-09,20030809,2003,8,9,Saturday
2003-08-10,20030810,2003,8,10,Sunday
2003-08-11,20030811,2003,8,11,Monday
2003-08-12,20030812,2003,8,12,Tuesday
2003-08-13,20030813,2003,8,13,Wednesday
2003-08-14,20030814,2003,8,14,Thursday
2003-08-15,20030815,2003,8,15,Friday
2003-08-16,20030816,2003,8,16,Saturday
2003-08-17,20030817,2003,8,17,Sunday
2003-08-18,20030818,2003,8,18,Monday
2003-08-19,20030819,2003,8,19,Tuesday
2003-08-20,20030820,2003,8,20,Wednesday
2003-08-21,20030821,2003,8,21,Thursday
2003-08-22,20030822,2003,8,22,Friday
2003-08-23,20030823,2003,8,23,Saturday
2003-08-24,20030824,2003,8,24,Sunday
2003-08-25,20030825,2003,8,25,Monday
2003-08-26,20030826,2003,8,26,Tuesday
2003-08-27,20030827,2003,8,27,Wednesday
2003-08-28,20030828,2003,8,28,Thursday
2003-08-29,20030829,2003,8,29,Friday
2003-08-30,20030830,2003,8,30,Saturday
2003-08-31,20030831,2003,8,31,Sunday
2003-09-01,20030901,2003,9,1,Monday
2003-09-02,20030902,2003,9,2,Tuesday
2003-09-03,20030903,2003,9,3,Wednesday
2003-09-04,20030904,2003,9,4,Thursday
2003-09-05,20030905,2003,9,5,Friday
2003-09-06,20030906,2003,9,6,Saturday
2003-09-07,20030907,2003,9,7,Sunday
2003-09-08,20030908,2003,9,8,Monday
2003-09-09,20030909,2003,9,9,Tuesday
2003-09-10,20030910,2003,9,10,Wednesday
2003-09-11,20030911,2003,9,11,Thursday
2003-09-12,20030912,2003,9,12,Friday
2003-09-13,20030913,2003,9,13,Saturday
2003-09-14,20030914,2003,9,14,Sunday
2003-09-15,20030915,2003,9,15,Monday
2003-09-16,20030916,2003,9,16,Tuesday
2003-09-17,20030917,2003,9,17,Wednesday
2003-09-18,20030918,2003,9,18,Thursday
2003-09-19,20030919,2003,9,19,Friday
2003-09-20,20030920,2003,9,20,Saturday
2003-09-21,20030921,2003,9,21,Sunday
2003-09-22,20030922,2003,9,22,Monday
2003-09-23,20030923,2003,9,23,Tuesday
2003-09-24,20030924,2003,9,24,Wednesday
2003-09-25,20030925,2003,9,25,Thursday
2003-09-26,20030926,2003,9,26,Friday
2003-09-27,20030927,2003,9,27,Saturday
2003-09-28,20030928,2003,9,28,Sunday
2003-09-29,20030929,2003,9,29,Monday
2003-09-30,20030930,2003,9,30,Tuesday
2003-10-01,20031001,2003,10,1,Wednesday
2003-10-02,20031002,2003,10,2,Thursday
2003-10-03,20031003,2003,10,3,Friday
2003-10-04,20031004,2003,10,4,Saturday
2003-10-05,20031005,2003,10,5,Sunday
2003-10-06,20031006,2003,10,6,Monday
2003-10-07,20031007,2003,10,7,Tuesday
2003-10-08,20031008,2003,10,8,Wednesday
2003-10-09,20031009,2003,10,9,Thursday
2003-10-10,20031010,2003,10,10,Friday
2003-10-11,20031011,2003,10,11,Saturday
2003-10-12,20031012,2003,10,12,Sunday
2003-10-13,20031013,2003,10,13,Monday
2003-10-14,20031014,2003,10,14,Tuesday
2003-10-15,20031015,2003,10,15,Wednesday
2003-10-16,20031016,2003,10,16,Thursday
2003-10-17,20031017,2003,10,17,Friday
2003-10-18,20031018,2003,10,18,Saturday
2003-10-19,20031019,2003,10,19,Sunday
2003-10-20,20031020,2003,10,20,Monday
2003-10-21,20031021,2003,10,21,Tuesday
2003-10-22,20031022,2003,10,22,Wednesday
2003-10-23,20031023,2003,10,23,Thursday
2003-10-24,20031024,2003,10,24,Friday
2003-10-25,20031025,2003,10,25,Saturday
2003-10-26,20031026,2003,10,26,Sunday
2003-10-27,20031027,2003,10,27,Monday
2003-10-28,20031028,2003,10,28,Tuesday
2003-10-29,20031029,2003,10,29,Wednesday
2003-10-30,20031030,2003,10,30,Thursday
2003-10-31,20031031,2003,10,31,Friday
2003-11-01,20031101,2003,11,1,Saturday
2003-11-02,20031102,2003,11,2,Sunday
2003-11-03,20031103,2003,11,3,Monday
2003-11-04,20031104,2003,11,4,Tuesday
2003-11-05,20031105,2003,11,5,Wednesday
2003-11-06,20031106,2003,11,6,Thursday
2003-11-07,20031107,2003,11,7,Friday
2003-11-08,20031108,2003,11,8,Saturday
2003-11-09,20031109,2003,11,9,Sunday
2003-11-10,20031110,2003,11,10,Monday
2003-11-11,20031111,2003,11,11,Tuesday
2003-11-12,20031112,2003,11,12,Wednesday
2003-11-13,20031113,2003,11,13,Thursday
2003-11-14,20031114,2003,11,14,Friday
2003-11-15,20031115,2003,11,15,Saturday
2003-11-16,20031116,2003,11,16,Sunday
2003-11-17,20031117,2003,11,17,Monday
2003-11-18,20031118,2003,11,18,Tuesday
2003-11-19,20031119,2003,11,19,Wednesday
2003-11-20,20031120,2003,11,20,Thursday
2003-11-21,20031121,2003,11,21,Friday
2003-11-22,20031122,2003,11,22,Saturday
2003-11-23,20031123,2003,11,23,Sunday
2003-11-24,20031124,2003,11,24,Monday
2003-11-25,20031125,2003,11,25,Tuesday
2003-11-26,20031126,2003,11,26,Wednesday
2003-11-27,20031127,2003,11,27,Thursday
2003-11-28,20031128,2003,11,28,Friday
2003-11-29,20031129,2003,11,29,Saturday
2003-11-30,20031130,2003,11,30,Sunday
2003-12-01,20031201,2003,12,1,Monday
2003-12-02,20031202,2003,12,2,Tuesday
2003-12-03,20031203,2003,12,3,Wednesday
2003-12-04,20031204,2003,12,4,Thursday
2003-12-05,20031205,2003,12,5,Friday
2003-12-06,20031206,2003,12,6,Saturday
2003-12-07,20031207,2003,12,7,Sunday
2003-12-08,20031208,2003,12,8,Monday
2003-12-09,20031209,2003,12,9,Tuesday
2003-12-10,20031210,2003,12,10,Wednesday
2003-12-11,20031211,2003,12,11,Thursday
2003-12-12,20031212,2003,12,12,Friday
2003-12-13,20031213,2003,12,13,Saturday
2003-12-14,20031214,2003,12,14,Sunday
2003-12-15,20031215,2003,12,15,Monday
2003-12-16,20031216,2003,12,16,Tuesday
2003-12-17,20031217,2003,12,17,Wednesday
2003-12-18,20031218,2003,12,18,Thursday
2003-12-19,20031219,2003,12,19,Friday
2003-12-20,20031220,2003,12,20,Saturday
2003-12-21,20031221,2003,12,21,Sunday
2003-12-22,20031222,2003,12,22,Monday
2003-12-23,20031223,2003,12,23,Tuesday
2003-12-24,20031224,2003,12,24,Wednesday
2003-12-25,20031225,2003,12,25,Thursday
2003-12-26,20031226,2003,12,26,Friday
2003-12-27,20031227,2003,12,27,Saturday
2003-12-28,20031228,2003,12,28,Sunday
2003-12-29,20031229,2003,12,29,Monday
2003-12-30,20031230,2003,12,30,Tuesday
2003-12-31,20031231,2003,12,31,Wednesday
2004-01-01,20040101,2004,1,1,Thursday
2004-01-02,20040102,2004,1,2,Friday
2004-01-03,20040103,2004,1,3,Saturday
2004-01-04,20040104,2004,1,4,Sunday
2004-01-05,20040105,2004,1,5,Monday
2004-01-06,20040106,2004,1,6,Tuesday
2004-01-07,20040107,2004,1,7,Wednesday
2004-01-08,20040108,2004,1,8,Thursday
2004-01-09,20040109,2004,1,9,Friday
2004-01-10,20040110,2004,1,10,Saturday
2004-01-11,20040111,2004,1,11,Sunday
2004-01-12,20040112,2004,1,12,Monday
2004-01-13,20040113,2004,1,13,Tuesday
2004-01-14,20040114,2004,1,14,Wednesday
2004-01-15,20040115,2004,1,15,Thursday
2004-01-16,20040116,2004,1,16,Friday
2004-01-17,20040117,2004,1,17,Saturday
2004-01-18,20040118,2004,1,18,Sunday
2004-01-19,20040119,2004,1,19,Monday
2004-01-20,20040120,2004,1,20,Tuesday
2004-01-21,20040121,2004,1,21,Wednesday
2004-01-22,20040122,2004,1,22,Thursday
2004-01-23,20040123,2004,1,23,Friday
2004-01-24,20040124,2004,1,24,Saturday
2004-01-25,20040125,2004,1,25,Sunday
2004-01-26,20040126,2004,1,26,Monday
2004-01-27,20040127,2004,1,27,Tuesday
2004-01-28,20040128,2004,1,28,Wednesday
2004-01-29,20040129,2004,1,29,Thursday
2004-01-30,20040130,2004,1,30,Friday
2004-01-31,20040131,2004,1,31,Saturday
2004-02-01,20040201,2004,2,1,Sunday
2004-02-02,20040202,2004,2,2,Monday
2004-02-03,20040203,2004,2,3,Tuesday
2004-02-04,20040204,2004,2,4,Wednesday
2004-02-05,20040205,2004,2,5,Thursday
2004-02-06,20040206,2004,2,6,Friday
2004-02-07,20040207,2004,2,7,Saturday
2004-02-08,20040208,2004,2,8,Sunday
2004-02-09,20040209,2004,2,9,Monday
2004-02-10,20040210,2004,2,10,Tuesday
2004-02-11,20040211,2004,2,11,Wednesday
2004-02-12,20040212,2004,2,12,Thursday
2004-02-13,20040213,2004,2,13,Friday
2004-02-14,20040214,2004,2,14,Saturday
2004-02-15,20040215,2004,2,15,Sunday
2004-02-16,20040216,2004,2,16,Monday
2004-02-17,20040217,2004,2,17,Tuesday
2004-02-18,20040218,2004,2,18,Wednesday
2004-02-19,20040219,2004,2,19,Thursday
2004-02-20,20040220,2004,2,20,Friday
2004-02-21,20040221,2004,2,21,Saturday
2004-02-22,20040222,2004,2,22,Sunday
2004-02-23,20040223,2004,2,23,Monday
2004-02-24,20040224,2004,2,24,Tuesday
2004-02-25,20040225,2004,2,25,Wednesday
2004-02-26,20040226,2004,2,26,Thursday
2004-02-27,20040227,2004,2,27,Friday
2004-02-28,20040228,2004,2,28,Saturday
2004-02-29,20040229,2004,2,29,Sunday
2004-03-01,20040301,2004,3,1,Monday
2004-03-02,20040302,2004,3,2,Tuesday
2004-03-03,20040303,2004,3,3,Wednesday
2004-03-04,20040304,2004,3,4,Thursday
2004-03-05,20040305,2004,3,5,Friday
2004-03-06,20040306,2004,3,6,Saturday
2004-03-07,20040307,2004,3,7,Sunday
2004-03-08,20040308,2004,3,8,Monday
2004-03-09,20040309,2004,3,9,Tuesday
2004-03-10,20040310,2004,3,10,Wednesday
2004-03-11,20040311,2004,3,11,Thursday
2004-03-12,20040312,2004,3,12,Friday
2004-03-13,20040313,2004,3,13,Saturday
2004-03-14,20040314,2004,3,14,Sunday
2004-03-15,20040315,2004,3,15,Monday
2004-03-16,20040316,2004,3,16,Tuesday
2004-03-17,20040317,2004,3,17,Wednesday
2004-03-18,20040318,2004,3,18,Thursday
2004-03-19,20040319,2004,3,19,Friday
2004-03-20,20040320,2004,3,20,Saturday
2004-03-21,20040321,2004,3,21,Sunday
2004-03-22,20040322,2004,3,22,Monday
2004-03-23,20040323,2004,3,23,Tuesday
2004-03-24,20040324,2004,3,24,Wednesday
2004-03-25,20040325,2004,3,25,Thursday
2004-03-26,20040326,2004,3,26,Friday
2004-03-27,20040327,2004,3,27,Saturday
2004-03-28,20040328,2004,3,28,Sunday
2004-03-29,20040329,2004,3,29,Monday
2004-03-30,20040330,2004,3,30,Tuesday
2004-03-31,20040331,2004,3,31,Wednesday
2004-04-01,20040401,2004,4,1,Thursday
2004-04-02,20040402,2004,4,2,Friday
2004-04-03,20040403,2004,4,3,Saturday
2004-04-04,20040404,2004,4,4,Sunday
2004-04-05,20040405,2004,4,5,Monday
2004-04-06,20040406,2004,4,6,Tuesday
2004-04-07,20040407,2004,4,7,Wednesday
2004-04-08,20040408,2004,4,8,Thursday
2004-04-09,20040409,2004,4,9,Friday
2004-04-10,20040410,2004,4,10,Saturday
2004-04-11,20040411,2004,4,11,Sunday
2004-04-12,20040412,2004,4,12,Monday
2004-04-13,20040413,2004,4,13,Tuesday
2004-04-14,20040414,2004,4,14,Wednesday
2004-04-15,20040415,2004,4,15,Thursday
2004-04-16,20040416,2004,4,16,Friday
2004-04-17,20040417,2004,4,17,Saturday
2004-04-18,20040418,2004,4,18,Sunday
2004-04-19,20040419,2004,4,19,Monday
2004-04-20,20040420,2004,4,20,Tuesday
2004-04-21,20040421,2004,4,21,Wednesday
2004-04-22,20040422,2004,4,22,Thursday
2004-04-23,20040423,2004,4,23,Friday
2004-04-24,20040424,2004,4,24,Saturday
2004-04-25,20040425,2004,4,25,Sunday
2004-04-26,20040426,2004,4,26,Monday
2004-04-27,20040427,2004,4,27,Tuesday
2004-04-28,20040428,2004,4,28,Wednesday
2004-04-29,20040429,2004,4,29,Thursday
2004-04-30,20040430,2004,4,30,Friday
2004-05-01,20040501,2004,5,1,Saturday
2004-05-02,20040502,2004,5,2,Sunday
2004-05-03,20040503,2004,5,3,Monday
2004-05-04,20040504,2004,5,4,Tuesday
2004-05-05,20040505,2004,5,5,Wednesday
2004-05-06,20040506,2004,5,6,Thursday
2004-05-07,20040507,2004,5,7,Friday
2004-05-08,20040508,2004,5,8,Saturday
2004-05-09,20040509,2004,5,9,Sunday
2004-05-10,20040510,2004,5,10,Monday
2004-05-11,20040511,2004,5,11,Tuesday
2004-05-12,20040512,2004,5,12,Wednesday
2004-05-13,20040513,2004,5,13,Thursday
2004-05-14,20040514,2004,5,14,Friday
2004-05-15,20040515,2004,5,15,Saturday
2004-05-16,20040516,2004,5,16,Sunday
2004-05-17,20040517,2004,5,17,Monday
2004-05-18,20040518,2004,5,18,Tuesday
2004-05-19,20040519,2004,5,19,Wednesday
2004-05-20,20040520,2004,5,20,Thursday
2004-05-21,20040521,2004,5,21,Friday
2004-05-22,20040522,2004,5,22,Saturday
2004-05-23,20040523,2004,5,23,Sunday
2004-05-24,20040524,2004,5,24,Monday
2004-05-25,20040525,2004,5,25,Tuesday
2004-05-26,20040526,2004,5,26,Wednesday
2004-05-27,20040527,2004,5,27,Thursday
2004-05-28,20040528,2004,5,28,Friday
2004-05-29,20040529,2004,5,29,Saturday
2004-05-30,20040530,2004,5,30,Sunday
2004-05-31,20040531,2004,5,31,Monday
2004-06-01,20040601,2004,6,1,Tuesday
2004-06-02,20040602,2004,6,2,Wednesday
2004-06-03,20040603,2004,6,3,Thursday
2004-06-04,20040604,2004,6,4,Friday
2004-06-05,20040605,2004,6,5,Saturday
2004-06-06,20040606,2004,6,6,Sunday
2004-06-07,20040607,2004,6,7,Monday
2004-06-08,20040608,2004,6,8,Tuesday
2004-06-09,20040609,2004,6,9,Wednesday
2004-06-10,20040610,2004,6,10,Thursday
2004-06-11,20040611,2004,6,11,Friday
2004-06-12,20040612,2004,6,12,Saturday
2004-06-13,20040613,2004,6,13,Sunday
2004-06-14,20040614,2004,6,14,Monday
2004-06-15,20040615,2004,6,15,Tuesday
2004-06-16,20040616,2004,6,16,Wednesday
2004-06-17,20040617,2004,6,17,Thursday
2004-06-18,20040618,2004,6,18,Friday
2004-06-19,20040619,2004,6,19,Saturday
2004-06-20,20040620,2004,6,20,Sunday
2004-06-21,20040621,2004,6,21,Monday
2004-06-22,20040622,2004,6,22,Tuesday
2004-06-23,20040623,2004,6,23,Wednesday
2004-06-24,20040624,2004,6,24,Thursday
2004-06-25,20040625,2004,6,25,Friday
2004-06-26,20040626,2004,6,26,Saturday
2004-06-27,20040627,2004,6,27,Sunday
2004-06-28,20040628,2004,6,28,Monday
2004-06-29,20040629,2004,6,29,Tuesday
2004-06-30,20040630,2004,6,30,Wednesday
2004-07-01,20040701,2004,7,1,Thursday
2004-07-02,20040702,2004,7,2,Friday
2004-07-03,20040703,2004,7,3,Saturday
2004-07-04,20040704,2004,7,4,Sunday
2004-07-05,20040705,2004,7,5,Monday
2004-07-06,20040706,2004,7,6,Tuesday
2004-07-07,20040707,2004,7,7,Wednesday
2004-07-08,20040708,2004,7,8,Thursday
2004-07-09,20040709,2004,7,9,Friday
2004-07-10,20040710,2004,7,10,Saturday
2004-07-11,20040711,2004,7,11,Sunday
2004-07-12,20040712,2004,7,12,Monday
2004-07-13,20040713,2004,7,13,Tuesday
2004-07-14,20040714,2004,7,14,Wednesday
2004-07-15,20040715,2004,7,15,Thursday
2004-07-16,20040716,2004,7,16,Friday
2004-07-17,20040717,2004,7,17,Saturday
2004-07-18,20040718,2004,7,18,Sunday
2004-07-19,20040719,2004,7,19,Monday
2004-07-20,20040720,2004,7,20,Tuesday
2004-07-21,20040721,2004,7,21,Wednesday
2004-07-22,20040722,2004,7,22,Thursday
2004-07-23,20040723,2004,7,23,Friday
2004-07-24,20040724,2004,7,24,Saturday
2004-07-25,20040725,2004,7,25,Sunday
2004-07-26,20040726,2004,7,26,Monday
2004-07-27,20040727,2004,7,27,Tuesday
2004-07-28,20040728,2004,7,28,Wednesday
2004-07-29,20040729,2004,7,29,Thursday
2004-07-30,20040730,2004,7,30,Friday
2004-07-31,20040731,2004,7,31,Saturday
2004-08-01,20040801,2004,8,1,Sunday
2004-08-02,20040802,2004,8,2,Monday
2004-08-03,20040803,2004,8,3,Tuesday
2004-08-04,20040804,2004,8,4,Wednesday
2004-08-05,20040805,2004,8,5,Thursday
2004-08-06,20040806,2004,8,6,Friday
2004-08-07,20040807,2004,8,7,Saturday
2004-08-08,20040808,2004,8,8,Sunday
2004-08-09,20040809,2004,8,9,Monday
2004-08-10,20040810,2004,8,10,Tuesday
2004-08-11,20040811,2004,8,11,Wednesday
2004-08-12,20040812,2004,8,12,Thursday
2004-08-13,20040813,2004,8,13,Friday
2004-08-14,20040814,2004,8,14,Saturday
2004-08-15,20040815,2004,8,15,Sunday
2004-08-16,20040816,2004,8,16,Monday
2004-08-17,20040817,2004,8,17,Tuesday
2004-08-18,20040818,2004,8,18,Wednesday
2004-08-19,20040819,2004,8,19,Thursday
2004-08-20,20040820,2004,8,20,Friday
2004-08-21,20040821,2004,8,21,Saturday
2004-08-22,20040822,2004,8,22,Sunday
2004-08-23,20040823,2004,8,23,Monday
2004-08-24,20040824,2004,8,24,Tuesday
2004-08-25,20040825,2004,8,25,Wednesday
2004-08-26,20040826,2004,8,26,Thursday
2004-08-27,20040827,2004,8,27,Friday
2004-08-28,20040828,2004,8,28,Saturday
2004-08-29,20040829,2004,8,29,Sunday
2004-08-30,20040830,2004,8,30,Monday
2004-08-31,20040831,2004,8,31,Tuesday
2004-09-01,20040901,2004,9,1,Wednesday
2004-09-02,20040902,2004,9,2,Thursday
2004-09-03,20040903,2004,9,3,Friday
2004-09-04,20040904,2004,9,4,Saturday
2004-09-05,20040905,2004,9,5,Sunday
2004-09-06,20040906,2004,9,6,Monday
2004-09-07,20040907,2004,9,7,Tuesday
2004-09-08,20040908,2004,9,8,Wednesday
2004-09-09,20040909,2004,9,9,Thursday
2004-09-10,20040910,2004,9,10,Friday
2004-09-11,20040911,2004,9,11,Saturday
2004-09-12,20040912,2004,9,12,Sunday
2004-09-13,20040913,2004,9,13,Monday
2004-09-14,20040914,2004,9,14,Tuesday
2004-09-15,20040915,2004,9,15,Wednesday
2004-09-16,20040916,2004,9,16,Thursday
2004-09-17,20040917,2004,9,17,Friday
2004-09-18,20040918,2004,9,18,Saturday
2004-09-19,20040919,2004,9,19,Sunday
2004-09-20,20040920,2004,9,20,Monday
2004-09-21,20040921,2004,9,21,Tuesday
2004-09-22,20040922,2004,9,22,Wednesday
2004-09-23,20040923,2004,9,23,Thursday
2004-09-24,20040924,2004,9,24,Friday
2004-09-25,20040925,2004,9,25,Saturday
2004-09-26,20040926,2004,9,26,Sunday
2004-09-27,20040927,2004,9,27,Monday
2004-09-28,20040928,2004,9,28,Tuesday
2004-09-29,20040929,2004,9,29,Wednesday
2004-09-30,20040930,2004,9,30,Thursday
2004-10-01,20041001,2004,10,1,Friday
2004-10-02,20041002,2004,10,2,Saturday
2004-10-03,20041003,2004,10,3,Sunday
2004-10-04,20041004,2004,10,4,Monday
2004-10-05,20041005,2004,10,5,Tuesday
2004-10-06,20041006,2004,10,6,Wednesday
2004-10-07,20041007,2004,10,7,Thursday
2004-10-08,20041008,2004,10,8,Friday
2004-10-09,20041009,2004,10,9,Saturday
2004-10-10,20041010,2004,10,10,Sunday
2004-10-11,20041011,2004,10,11,Monday
2004-10-12,20041012,2004,10,12,Tuesday
2004-10-13,20041013,2004,10,13,Wednesday
2004-10-14,20041014,2004,10,14,Thursday
2004-10-15,20041015,2004,10,15,Friday
2004-10-16,20041016,2004,10,16,Saturday
2004-10-17,20041017,2004,10,17,Sunday
2004-10-18,20041018,2004,10,18,Monday
2004-10-19,20041019,2004,10,19,Tuesday
2004-10-20,20041020,2004,10,20,Wednesday
2004-10-21,20041021,2004,10,21,Thursday
2004-10-22,20041022,2004,10,22,Friday
2004-10-23,20041023,2004,10,23,Saturday
2004-10-24,20041024,2004,10,24,Sunday
2004-10-25,20041025,2004,10,25,Monday
2004-10-26,20041026,2004,10,26,Tuesday
